,name,year
30556,ニュータウン小山田桜台１－３４号棟,1984
30557,ニュータウン小山田桜台１－４６号棟,1984
30558,エステート落合５５－８－３号棟,1984
30559,花小金井グリーンハイツ３号棟,1984
30560,エステート聖ヶ丘－２－東２－１８－２号棟,1984
30561,メゾン・ド・シュミネ,1984
30562,パークハイム自由が丘,1984
30563,グリーンメゾン鶴牧３３－１３－８号棟,1984
30564,シティコープ八潮台４６号棟,1984
30565,ルミエールお茶の水,1984
30566,石神井公園パークファミリア,1984
30567,ハイラーク青梅,1984
30568,グレイス荻窪,1984
30569,笹塚リッツハウスＡ棟,1984
30570,潮路南第２ハイツ２９号棟,1984
30571,神宮前プリンスハイツ,1984
30572,ペガサスマンション等々力,1984
30573,ニュータウン小山田桜台１－２９号棟,1984
30574,エステート落合５５－８－１３号棟,1984
30575,エステート落合５５－８－７号棟,1984
30576,エステート落合５５－８－６号棟,1984
30577,エステート落合５５－８－１８号棟,1984
30578,ニュータウン小山田桜台１－２３号棟,1984
30579,エステート落合５５－８－１０号棟,1984
30580,トップ四谷,1984
30581,中銀本郷マンシオン,1984
30582,エステート落合,1984
30583,エステート聖ヶ丘-３,1984
30584,サンライズマンション本町,1984
30585,サカエ池袋マンション,1984
30586,ニュービラ南大塚,1984
30587,スターハイツ洗足池,1984
30588,コープタウン松が谷,1984
30589,シティコープ八潮台４５号棟,1984
30590,スターハイツ三鷹,1984
30591,グリーンメゾン鶴牧,1984
30592,サンライフ西台,1984
30593,ライオンズマンション南烏山,1984
30594,コープタウン松が谷１号棟,1984
30595,コープ野村立石,1984
30596,エステート落合５５－８－１７号棟,1984
30597,小山田桜台タウンハウス,1984
30598,ニュータウン小山田桜台１－３６号棟,1984
30599,エステート落合５５－８－１６号棟,1984
30600,スカイコート市ヶ谷,1984
30601,グリーンメゾン鶴牧３３－１３－１号棟,1984
30602,クレセントプラザ笹塚,1984
30603,中村橋ダイカンプラザ,1984
30604,サンライズ尾山台,1984
30605,ウィスタリヤマンション小川東町,1984
30606,シティコープ八潮台,1984
30607,ワールドパレス旗の台,1984
30608,コンドミニアム仙台堀パーク,1984
30609,一番町18パークマンション,1984
30610,エステート聖ヶ丘-３　３-５２-３号棟,1984
30611,ラックハウス目黒,1984
30612,ドヌール柳橋弐番館,1984
30613,エステート落合５５－８－８号棟,1984
30614,ニュータウン小山田桜台１－４０号棟,1984
30615,エステート落合５５－８－５号棟,1984
30616,花小金井グリーンハイツ１号棟,1984
30617,エステート落合５５－８－４号棟,1984
30618,エステート落合５５－８－１９号棟,1984
30619,ニュータウン小山田桜台１－２７号棟,1984
30620,扶桑ハイツ早稲田,1984
30621,メゾンドール青戸,1984
30622,エステート聖ヶ丘－３　３－５２－５号棟,1984
30623,エステート落合５,1984
30624,パークハイム祖師谷一丁目,1984
30625,メゾン国立,1984
30626,ライオンズマンション方南町,1984
30627,シルバーパレス方南町,1984
30628,潮路南第二ハイツ３０号棟,1984
30629,コープ野村王子,1984
30630,東急ドエルアルス尾山台,1984
30631,ザ・スクエアC棟,1984
30632,ツモルハイツ練馬,1984
30633,船堀パークファミリア,1984
30634,フラッツ大橋,1984
30635,ＰＡＮ南青山,1984
30636,西荻日伸ハイツ,1984
30637,花小金井グリーンハイツ２号棟,1984
30638,ニュータウン小山田桜台１－４７号棟,1984
30639,ニュータウン小山田桜台１－２８号棟,1984
30640,朝日高輪マンション,1984
30641,中村南パークホームズ,1984
30642,シティコープ光が丘,1984
30643,藤和氷川台コープ,1984
30644,セブンスターマンション上野,1984
30645,ワールドパレス第２武蔵小山,1984
30646,キャニオンビュー氷川台,1984
30647,エンゼルハイム多摩リバーサイド,1984
30648,エステート聖ヶ丘－２－東,1984
30649,エステート聖ヶ丘－３　３－５２－４号棟,1984
30650,ライオンズマンション井の頭公園第２,1984
30651,ジャルダン目黒,1984
30652,エステート聖ヶ丘－２－西（低層）,1984
30653,住建第７ハイプレース,1984
30654,サンハイツ北新宿,1984
30655,東高円寺グリーンパーク,1984
30656,ニュータウン小山田桜台１－４４号棟,1984
30657,エステート落合５５－８－９号棟,1984
30658,花小金井グリーンハイツ５号棟,1984
30659,エステート落合５５－８－１号棟,1984
30660,ライオンズマンション亀戸第3,1984
30661,ベルグリーンお茶の水,1984
30662,メゾン第３田無,1984
30663,エステート聖ヶ丘－２－西,1984
30664,善福寺タウンホーム,1984
30665,ルナパーク三軒茶屋,1984
30666,センチュリー学芸大,1984
30667,レヂオンス武蔵野,1984
30668,レスポワール南馬込,1984
30669,グリーンタウン昭島,1984
30670,シティコープ八潮台４４号棟,1984
30671,品川八潮パークタウン潮路南第二ハイツ,1984
30672,ユニーブル大井町,1984
30673,清新南ハイツ１６号棟,1984
30674,ライオンズマンション府中第５,1984
30675,潮路南第２ハイツ３２号棟,1984
30676,フルリオン富士見,1984
30677,ニュータウン小山田桜台１－２６号棟,1984
30678,ニュータウン小山田桜台１－２５号棟,1984
30679,ニュータウン小山田桜台１－３５号棟,1984
30680,キャスティ上板橋,1984
30681,清新南ハイツ１２号棟,1984
30682,コートハウス南馬込,1984
30683,東急ドエルアルス深沢,1984
30684,シャルマンコーポ東村山,1984
30685,サンパレス井草,1984
30686,スカイパレス町田,1984
30687,ワコーレ小石川,1984
30688,メゾンドシルフ,1984
30689,藤和世田谷桜丘コープ２,1984
30690,潮路南第２ハイツ３３号棟,1984
30691,ラ・レジダンスドヴィップ中野坂上,1984
30692,トップ西荻,1984
30693,シティハイツ祐天寺,1984
30694,笹塚リッツハウス,1984
30695,花小金井グリーンハイツ６号棟,1984
30696,ニュータウン小山田桜台１－３０号棟,1984
30697,エステート落合５５－８－１５号棟,1984
30698,ニュータウン小山田桜台１－４５号棟,1984
30699,ニュータウン小山田桜台１－２１号棟,1984
30700,東急ドエルアルス石神井公園,1984
30701,ホームタウン落合,1984
30702,両国パークファミリア,1984
30703,昭和町グリーンハイツ,1984
30704,コープタウン松が谷２号棟,1984
30705,メゾン杉並,1984
30706,グリーンキャピタル第２上野毛,1984
30707,ロイヤルパレス新宿御苑,1984
30708,レオパード中野,1984
30709,ニューウェルハイツ第2三軒茶屋,1984
30710,東池袋リリエンハイム,1984
30711,パークアベニュー国分寺,1984
30712,メゾン・ド・フォルス,1984
30713,サンコート池袋,1984
30714,西葛西ハイム,1984
30715,美和プラザ富士見ヶ丘,1984
30716,朝日神楽坂マンション,1984
30717,アマドリア豪徳寺,1984
30718,マノア玉川第３,1984
30719,田園調布南シティハウス,1984
30720,セントラルマンション本郷,1984
30721,ザ・スクエアD棟,1984
30722,ライオンズマンション杉並妙法寺,1984
30723,明石町ツインクロス,1984
30724,アルカディア錦糸町,1984
30725,清瀬スカイマンション,1984
30726,プラザ元加賀Ｆ棟,1984
30727,ハイツ石神井公園,1984
30728,ザ・スクエアB棟,1984
30729,プラザ元加賀,1984
30730,プラザ元加賀Ａ棟,1984
30731,コープタウン松が谷３号棟,1984
30732,仙台堀公園ハイツ,1984
30733,哲学堂リリエンハイム,1984
30734,ステートリーホームス代々木上原,1984
30735,スターハイツ寿,1984
30736,コープタウン松が谷５号棟,1984
30737,プラザ元加賀Ｅ棟,1984
30738,花小金井グリーンハイツ,1984
30739,パラスト馬事公苑,1984
30740,ライオンズマンション田無第２,1984
30741,日興パレス三番町,1984
30742,狛江オリエントコート,1984
30743,ダイアパレス中野本町,1984
30744,藤和三宿コープ,1984
30745,メゾン・ド・中延,1984
30746,五反野ハウス,1984
30747,東高代々木上原ペアシティアネックス,1984
30748,朝日巣鴨マンション,1984
30749,サンハイツ十条,1984
30750,南青山アンクレー,1984
30751,グリーンコープ落合,1984
30752,プラザ元加賀Ｄ棟,1984
30753,ザ・スクエア,1984
30754,ライオンズマンション東村山,1984
30755,ベルサイユ大森,1984
30756,ライオンズマンション高円寺北,1984
30757,大森海岸パークハウスＥ棟,1984
30758,藤和ライブタウン杉並宮前,1984
30759,門前仲町リリエンハイム,1984
30760,コープタウン松が谷４号棟,1984
30761,ライオンズマンション赤堤第2,1984
30762,コープタウン松が谷６号棟,1984
30763,ベルテ六番町,1984
30764,ライオンズマンション下目黒,1984
30765,八潮ハイツ６号棟,1984
30766,ザ・スクエアA棟,1984
30767,プラザ元加賀Ｃ棟,1984
30768,サニーハウス木場公園,1984
30769,ラミアール神宮前,1984
30770,プラザ元加賀Ｂ棟,1984
30771,イトーピア上池台マンション,1984
30772,ドリーム上落合,1984
30773,ヴェラハイツ早稲田,1984
30774,シティコーポパルナス東村山,1984
30775,タウンハイツ豊玉,1984
30776,ダイアパレス御徒町第３,1984
30777,ドルミ第二御苑,1984
30778,ペアパレス桜新町山桃館,1984
30779,コープタウン松が谷７号棟,1984
30780,ニチカ中井,1984
30781,ワコーレ福生,1984
30782,ソフトタウン新小岩,1984
30783,トップ目白第２,1984
30784,エレガンス武蔵関,1984
30785,アイリス大岡山,1984
30786,ルミネ浅草,1984
30787,セントヒルズ清水橋,1984
30788,宮益坂ＳＴビル,1984
30789,パレドール文京メトロプラザ1,1984
30790,藤和世田谷桜丘コープ3,1984
30791,ユースフル三軒茶屋,1984
30792,パレドール池袋,1984
30793,ライオンズマンション南青山シドニービル,1984
30794,東建ニューハイツ東陽町,1984
30795,キャニオンコープ第二経堂,1984
30796,グリーンプラザ五反田第2,1984
30797,メゾン・ド・オービエ,1984
30798,広尾ガーデンヒルズ　ノースヒルＬ棟,1984
30799,ルミネ三軒茶屋,1984
30800,日興パレス千駄ヶ谷,1984
30801,トップ二子玉川第2,1984
30802,メゾン田町,1984
30803,トップ恵比寿,1984
30804,メゾンドノアバーム八王子,1984
30805,ウィスタリアマンション上水本町,1984
30806,グランドハイツ八丁堀,1984
30807,ライオンズマンション国立第２,1984
30808,蔵前グリーンプラザ弐番館,1984
30809,タック曳舟,1984
30810,パレ武蔵小金井,1984
30811,清新南ハイツ１５号棟,1984
30812,パールマンション大森,1984
30813,東急ドエルアルス石川台2,1984
30814,パークマンション一橋学園,1984
30815,エンゼルハイム大鳥居第３,1984
30816,スターハイツ三軒茶屋,1984
30817,ルミネ聖蹟桜ヶ丘,1984
30818,ジェイパーク桜台,1984
30819,ライオンズマンション門前仲町第２,1984
30820,ドゥエリング青梅,1984
30821,迦葉三鷹マンション,1984
30822,東長崎マイコーポ,1984
30823,ダイアパレス学芸大,1984
30824,ハイマート第４聖蹟桜ヶ丘,1984
30825,ハイタウン駒場東大前,1984
30826,氷川台ハイム,1984
30827,藤和渋谷コープ2,1984
30828,ライオンズマンション日暮里第２,1984
30829,ライオンズマンション洗足池,1984
30830,蔵前グリーンプラザ壱番館,1984
30831,小茂根ゼンボラーノ,1984
30832,プロパティー玉川学園,1984
30833,ハイホーム市ヶ谷,1984
30834,プラザ麻布,1984
30835,ライオンズマンション三軒茶屋第５,1984
30836,ライオンズマンション両国第６,1984
30837,ニックハイム渋江公園,1984
30838,トップ学芸大学第４,1984
30839,クレスト上野毛,1984
30840,常磐松ホームズ,1984
30841,ライオンズマンション日暮里駅前,1984
30842,ハイタウン旗の台,1984
30843,下落合ハウス,1984
30844,メゾンドスリジェ,1983
30845,カトルセゾン中野坂上,1983
30846,サカイリグリーンパーク北千住第６,1983
30847,アローハイツ上北沢,1983
30848,メゾン・ド・アビルテ,1983
30849,ハイタウン池上No．1,1983
30850,ライオンズマンション渋谷,1983
30851,関口ビル,1983
30852,アローハイツ新中野,1983
30853,オーナーズプラザ本郷８,1983
30854,パークハイム小日向,1983
30855,ニックハイム東陽町第６,1983
30856,メゾンド・錦,1983
30857,ヴェルデ山王,1983
30858,ダイアパレス中板橋,1983
30859,ハウスオブパレ,1983
30860,目黒ダイカンプラザ,1983
30861,メゾン・ド・エルビエ,1983
30862,中銀徳丸マンシオン,1983
30863,シャトレー町田ガーデン,1983
30864,セブンスターハイツ神山町,1983
30865,グリーンキャピタル大泉学園,1983
30866,東高ペアシティ代々木大山,1983
30867,ロータリー祐天寺第1,1983
30868,京王府中マンション,1983
30869,藤和中野坂上コープ,1983
30870,大井町ハウス,1983
30871,ライオンズマンション新富町,1983
30872,シグマース和田,1983
30873,プロスペアー門前仲町第6,1983
30874,セントヒルズ春日,1983
30875,藤和東品川コープ,1983
30876,南青山ビル,1983
30877,メゾン・ド・ノア・ロゼ錦町,1983
30878,第２西大島ビューハイツ,1983
30879,シティコーポパルナス小川,1983
30880,ワールドパレス不動前,1983
30881,ドム三軒茶屋,1983
30882,十条エイコーハイツ,1983
30883,メゾンドエール,1983
30884,カトルセゾン代官山,1983
30885,サンテラス富士見台南棟,1983
30886,メイゾン仲池上,1983
30887,シティハイツ日本橋,1983
30888,茅場町リバーサイドビル,1983
30889,ハイタウン池上No．2,1983
30890,パークハイム四谷愛住町,1983
30891,セラフ・テン・アザブ,1983
30892,トーカンマンション大島Ｃ棟,1983
30893,セブンスターハイツ尾山台,1983
30894,モンテベルデ芝大門,1983
30895,グランドメゾン本郷,1983
30896,ヴェラハイツ木場,1983
30897,イーグル鵜の木,1983
30898,笹塚リッツハウスＢ棟,1983
30899,ベルメゾン音羽,1983
30900,ライオンズマンション新宿原町,1983
30901,南青山３１２,1983
30902,メゾン・ド・アルディ,1983
30903,ベルグリーン国立,1983
30904,サンスプレンダー池袋,1983
30905,エレガンス竹の塚,1983
30906,シルバーパレス両国,1983
30907,ハピネス御徒町,1983
30908,ワコーレ初台ガーデン,1983
30909,エンゼルハイム若林,1983
30910,東建品川南ハイツ,1983
30911,久米川第一レジオンス,1983
30912,リレント麻布十番,1983
30913,マンハイム竹の塚,1983
30914,メゾン学芸大学グラフィティ,1983
30915,ダイアパレス鷺宮,1983
30916,ライオンズマンション東長崎第2,1983
30917,梅ヶ丘オリエントマンション,1983
30918,サンテラス富士見台北棟,1983
30919,ライオンズマンション桜台第２,1983
30920,メゾン・ド・エコルス,1983
30921,ソアール石神井公園,1983
30922,ライオンズマンション吉祥寺北,1983
30923,南青山グリーンヒルハウス,1983
30924,セブンスターハイツ代々木２,1983
30925,藤和上野コープ,1983
30926,岩渕マンション,1983
30927,ラインビルド新宿御苑,1983
30928,代官山ビリジアン,1983
30929,センチュリーマンション本駒込,1983
30930,ダイカンプラザ上野2号館,1983
30931,ワコー新高円寺マンション,1983
30932,サニーヒルズ北大塚,1983
30933,マノア玉川第２,1983
30934,トーカンマンション日暮里,1983
30935,西六郷ダイヤモンドマンション,1983
30936,エスカイア永福,1983
30937,ボアビルマンション葛西,1983
30938,コート野沢,1983
30939,シンハイム高島平,1983
30940,サニーハイツ富士見台,1983
30941,バロール本町,1983
30942,ライオンズマンション新大久保第2,1983
30943,ＮＩＣハイム千歳烏山,1983
30944,グリーンキャピタル業平,1983
30945,萩山レヂオンス,1983
30946,タウンハウス南青山,1983
30947,キャッスルマンション亀戸,1983
30948,ハイシティ自由が丘第２,1983
30949,メゾン・ド・ロベリー,1983
30950,ライオンズパレス浅草,1983
30951,西巣鴨ローヤルコーポ,1983
30952,メモアール柿の木坂,1983
30953,中銀第2東上野マンシオン,1983
30954,タウンハウス,1983
30955,メゾン・ド・リベラル,1983
30956,ダイアパレス三鷹,1983
30957,藤和阿佐ケ谷ホームズ,1983
30958,ライオンズプラザ池尻大橋,1983
30959,弦巻ハイデンス,1983
30960,日興パレス渋谷,1983
30961,ライオンズマンション西永福,1983
30962,フドウ学芸大ハイツ,1983
30963,府中エンジェルハイツ,1983
30964,志村坂上パークハイツ,1983
30965,ハイツ深沢,1983
30966,ライオンズマンション西葛西,1983
30967,チュリス赤坂,1983
30968,インペリアル音羽フラット,1983
30969,ジェントリー目白,1983
30970,富岡レジデンス,1983
30971,ＧＳハイム豊田,1983
30972,グレイス西荻,1983
30973,アートイン中野,1983
30974,三越ゼームス坂マンション,1983
30975,旗の台スカイマンション,1983
30976,プロスペアー門前仲町第５,1983
30977,恵比寿壱番館,1983
30978,池袋センチュリー２１,1983
30979,メゾン・ド・ノアピア富士見町,1983
30980,サンハイツ西早稲田,1983
30981,ダイアパレス大洋駒形,1983
30982,ダイカンプラザ上野３,1983
30983,駒込オリエントコート,1983
30984,両国緑スカイハイツ,1983
30985,スカイパレス中延,1983
30986,コアロード西新宿,1983
30987,ハイシティ三軒茶屋第１,1983
30988,ハイシティ祐天寺,1983
30989,アルカディア中馬込,1983
30990,エンゼルハイム仲六郷,1983
30991,スカイコート新宿,1983
30992,グレイス麻布十番,1983
30993,カルム桜新町パティオ,1983
30994,プチモンド上野,1983
30995,ビッグ武蔵野池袋,1983
30996,ワコーレ東中野ガーデン,1983
30997,モナークマンション代々木上原,1983
30998,ライオンズマンション上野山下,1983
30999,ハイシティ高田馬場,1983
31000,ハイツ浜田山,1983
31001,御徒町グリーンハイツ,1983
31002,キャッスルマンション荒木町,1983
31003,ユニテ千歳船橋,1983
31004,メゾン・ド・カシュネ,1983
31005,中銀ベル築地マンシオン,1983
31006,ペガサスマンション恵比寿,1983
31007,浅草橋シティハイツ,1983
31008,成増ハウス,1983
31009,ライオンズマンション中野第２,1983
31010,フェニックス南青山,1983
31011,インペリアル赤坂フォーラム,1983
31012,第5桜台ファミリーマンション,1983
31013,ハイツドリコノ,1983
31014,ニックハイム大森梅屋敷,1983
31015,ワコー喜多見マンション,1983
31016,麻布台ロイヤルプラザ,1983
31017,ライオンズマンション武蔵境,1983
31018,ライオンズマンション久我山,1983
31019,ソアール哲学堂,1983
31020,ヴェラハイツ日本橋蛎殻町,1983
31021,メゾンドオルジュ,1983
31022,第５桜台ファミリーマンション東館,1983
31023,アルテール新宿,1983
31024,ウィスタリヤマンション小川,1983
31025,カーネワセダ,1983
31026,ペガサスマンション曙橋,1983
31027,ワールドパレス戸越3,1983
31028,ワコーレ大塚,1983
31029,コープ四谷,1983
31030,ライオンズガーデン三鷹,1983
31031,シルバーマンション本郷,1983
31032,ハイシティ方南町,1983
31033,メゾンドポリピエ,1983
31034,クレール駒込,1983
31035,ヒミココート経堂,1983
31036,ハイシティ学芸大学第3,1983
31037,マイキャッスル西小山第２,1983
31038,インペリアル渋谷神泉フラット,1983
31039,梅ヶ丘ヒルズ,1983
31040,藤和参宮橋コープ２,1983
31041,アペックス石神井公園,1983
31042,テラス東馬込,1983
31043,モナークマンション松庵,1983
31044,キクエイパレス戸越,1983
31045,メゾン・ド・ノア聖蹟桜ケ丘,1983
31046,パークハイツ池袋,1983
31047,パークハイム上野毛,1983
31048,キャッスルマンション麻布,1983
31049,ルネ立石,1983
31050,ライオンズマンション飛鳥山,1983
31051,グレイス文京,1983
31052,ルピナス桜丘,1983
31053,ニックハイム木場公園第３,1983
31054,朝日六番町マンション,1983
31055,サンビューハイツ哲学堂,1983
31056,シティコア上野毛,1983
31057,キャッスルマンション幡ヶ谷,1983
31058,ダイアパレス隅田公園,1983
31059,タウンハイツ砧,1983
31060,フラッツ景丘,1983
31061,セントヒルズ西新宿,1983
31062,ヒミココート上北沢,1983
31063,タカギ八坂マンション,1983
31064,ルネ駒沢公園,1983
31065,マンハイム白鳥,1983
31066,グリーンハイツ隅田公園,1983
31067,住建第６ハイプレース,1983
31068,藤和赤坂コープ,1983
31069,田端北スカイハイツ,1983
31070,マンション第2両国,1983
31071,タウンライフ多摩センター,1983
31072,ストークマンション高輪２番館,1983
31073,セブンハイム北沢,1983
31074,成城南フラッツ,1983
31075,ライオンズマンション国立,1983
31076,ルックハイツ中野,1983
31077,ライオンズマンション麻布,1983
31078,パークハイム哲学堂,1983
31079,タウンハウス大泉学園,1983
31080,グランドメゾン紀尾井坂,1983
31081,朝日後楽園マンション,1983
31082,パシフィックパレス梅ヶ丘,1983
31083,コープ府中武蔵野台１号棟,1983
31084,御殿山キングダム,1983
31085,ハイネス四谷,1983
31086,旗の台ガーデンタワー,1983
31087,サンホワイトマンション,1983
31088,ワコーレ梅ヶ丘,1983
31089,ライオンズマンション日暮里,1983
31090,コープ野村府中武蔵野台,1983
31091,松原３２７ハウス,1983
31092,ラヴニール１,1983
31093,エクセル荻窪,1983
31094,玉川ビル,1983
31095,グロウハイム大久保,1983
31096,キャッスルマンション根津,1983
31097,メイゾン豊玉,1983
31098,第１６サンホワイトマンション,1983
31099,メゾン・ド・ペルシュ,1983
31100,ハイシティー自由が丘,1983
31101,ハイシティ田園調布第２,1983
31102,パレス大森,1983
31103,ロアジス文京,1983
31104,パレス町屋,1983
31105,ハイシティ代々木公園,1983
31106,コープ府中武蔵野台３号棟,1983
31107,レヂオンス西荻窪,1983
31108,セザール代々木公園,1983
31109,ライオンズマンション北新宿,1983
31110,ソフィア東雪谷,1983
31111,ワコーレ三軒茶屋,1983
31112,モナークマンション赤羽,1983
31113,ライオンズマンション南大泉,1983
31114,新宿グリーンプラザ,1983
31115,セザール尾山台,1983
31116,グリーンコーポお花茶屋,1983
31117,ドラード早稲田,1983
31118,エクレール経堂,1983
31119,マック小網町コート,1983
31120,クリスタル笹塚パート１,1983
31121,ハイシティ学芸大学第２,1983
31122,カーサ板橋本町,1983
31123,メゾン・ド・ペーシェ,1983
31124,ハイシティ新宿,1983
31125,スターハイツ芦花公園,1983
31126,グランドメゾン麻布十番館,1983
31127,大森第14ウィーンハイツ,1983
31128,氷川台三丁目パークホームズ,1983
31129,セントヒルズ池袋,1983
31130,エクレール吉祥寺,1983
31131,日本橋アビタシオン,1983
31132,シティコープ西五反田,1983
31133,互恵板橋ハイム,1983
31134,ライオンズマンション調布第2,1983
31135,ハイシティ池尻大橋第２,1983
31136,アイビハイツ南品川,1983
31137,セボンガーデン井草,1983
31138,ダイアパレス都立大,1983
31139,お花茶屋ローヤルコーポ,1983
31140,ニックハイム五反田,1983
31141,コープ府中武蔵野台,1983
31142,藤和ライブタウンひばりヶ丘,1983
31143,コープ府中武蔵野台２号棟,1983
31144,グランドメゾン元赤坂,1983
31145,サンハイツ豊玉,1983
31146,ライオンズマンション松庵,1983
31147,メゾン・ド・ノア狭間,1983
31148,ライオンズマンション荻窪第６,1983
31149,成増グリーンハイツ,1983
31150,サンライズ中神,1983
31151,スターハイツ高円寺,1983
31152,東急ドエルアルス上用賀,1983
31153,広尾ガーデンヒルズ　イーストヒル,1983
31154,グリーンキャピタル駒沢,1983
31155,サンタウン立花１号棟,1983
31156,シャルマンコーポ池袋,1983
31157,ライオンズマンション上野毛第二,1983
31158,西新井ハイツ,1983
31159,フラワーコーポ,1983
31160,小泉ビル,1983
31161,清新プラザ４号棟,1983
31162,啓成ハイツ新宿,1983
31163,マスターズホーム上野毛,1983
31164,ルネ浜田山,1983
31165,メゾンエクレーレニュー昭島,1983
31166,新宿ダイカンプラザシティ１,1983
31167,清新プラザ,1983
31168,松原センターハイツ,1983
31169,マートルコート尾山台,1983
31170,目白台ハイリーハイツ,1983
31171,藤和田無コープ,1983
31172,松涛ファイブ,1983
31173,ドルミ本郷東京ササキビル,1983
31174,サンタウン立花２号棟,1983
31175,荻窪タウンホーム,1983
31176,パシフィック経堂テラス,1983
31177,浜松町シティハイツ,1983
31178,清新プラザ３号棟,1983
31179,新宿セントラルハイツプラザ,1983
31180,ライオンズガーデン新宿,1983
31181,ユーロハイツ桜丘,1983
31182,メゾン・ド・カラール,1983
31183,ソフトタウン晴海,1983
31184,第１３コーワコーポ羽村,1983
31185,若木原公園サニーハイツ,1983
31186,ライオンズマンション金町第２,1983
31187,八王子パークファミリア,1983
31188,東糀谷ダイヤモンドマンション,1983
31189,シルバーハイツ福生,1983
31190,広尾ガーデンヒルズ　イーストヒルＡ棟,1983
31191,コバハイツ高松,1983
31192,東急ドエルアルス鶯谷,1983
31193,潮路北第１ハイツ６８号棟,1983
31194,ライオンズマンション三軒茶屋第3,1983
31195,サンクレスト東村山,1983
31196,メゾンルグラン上野,1983
31197,ライオンズマンション上石神井,1983
31198,サンタウン立花,1983
31199,サンタウン立花３号棟,1983
31200,潮路北第一ハイツ６７号棟,1983
31201,シティコープ築地栄寿,1983
31202,ＧＳハイム祖師谷大蔵,1983
31203,ロイヤルパレス戸越,1983
31204,千歳船橋ヒミコハビタット,1983
31205,ライオンズマンション下落合,1983
31206,タウンシップ府中,1983
31207,ハイネス第2目黒,1983
31208,シルバーパレス千駄木,1983
31209,広尾ガーデンヒルズ　イーストヒルＢ棟,1983
31210,ユースフル学芸大,1983
31211,広尾ガーデンヒルズ　イーストヒルＣ棟,1983
31212,セブンスターハイツ池上,1983
31213,ビラ大泉学園,1983
31214,パークハイム南荻窪,1983
31215,GSハイム武蔵関,1983
31216,シャンボール恵比寿,1983
31217,セントラルシャトー,1983
31218,ハイシティ池尻大橋第１,1983
31219,サンサーラ第三御苑,1983
31220,ライオンズステーションプラザ大塚第２,1983
31221,新高円寺タウンホーム,1983
31222,ルミエール東中野,1983
31223,シティコープ西葛西,1983
31224,セントヒルズ本郷弥生,1983
31225,ディアシティ赤坂東館,1983
31226,ライオンズガーデン池田山,1983
31227,八潮パークタウン潮路北第１ハイツ６１号棟,1983
31228,メゾン・ド・テルトル,1983
31229,キクエイパレス上野毛,1983
31230,ソアール都立大学,1983
31231,グランドメゾン南麻布,1983
31232,ルミネ明大前,1983
31233,ライオンズプラザ新宿,1983
31234,エンゼルハイム高井戸,1983
31235,ライオンズプラザ恵比寿,1983
31236,ライオンズマンション池袋第２,1983
31237,ライオンズマンション原宿,1983
31238,ロイヤル中村橋,1983
31239,グリーンヒル寺田１６８号棟,1983
31240,サンシュウ大山コーポ,1983
31241,尾久橋スカイハイツ,1983
31242,ハイマート門前仲町,1983
31243,シティコープ本蓮沼,1983
31244,日本橋グリーンハイツ,1983
31245,ライオンズマンション西荻窪第３,1983
31246,千歳烏山ロイヤルマンション,1983
31247,メゾン下馬,1983
31248,ハイシティ学芸大学第１,1983
31249,中銀第二音羽マンシオン,1983
31250,サンライズマンション東村山,1983
31251,マイキャッスル大岡山,1983
31252,メイゾン弦巻,1983
31253,メゾンドアンジェ,1983
31254,藤和新宿番衆町コープ,1983
31255,パークハイム信濃町,1983
31256,テラス池田山,1983
31257,ＴＫハイツ王子,1983
31258,エルム奥沢,1983
31259,セブンスターマンション南烏山,1983
31260,ライオンズガーデン武蔵小金井,1983
31261,パルタージュ立川,1983
31262,コーヅ第２桜上水ハイツ,1983
31263,ルネ町屋,1983
31264,シルクハイム富岡,1983
31265,グランドメゾン戸山,1983
31266,オリエンタル千駄ヶ谷,1983
31267,エクセレント東中野,1983
31268,ダイアパレス御苑前,1983
31269,ライオンズプラザお茶の水,1983
31270,サンリーフ王子,1983
31271,グリーンパーク第９綾瀬,1983
31272,新宿御苑前マンション,1983
31273,朝日動坂マンション,1983
31274,パークハイツ清瀬,1983
31275,北千住ホワイトハイツ,1983
31276,大沢ビル,1983
31277,乙甲ユースフル幡ヶ谷,1983
31278,インペリアル青葉台フラット,1983
31279,グリーンヒル寺田第１住宅５号棟,1983
31280,グランドメゾン代々木上原,1983
31281,モンテベルデ新中野,1983
31282,タウンハイツ尾山台,1983
31283,ソワーレ都立大学,1983
31284,ダイアパレス芝大門,1983
31285,ハイシティ目白,1983
31286,アルファー調布,1983
31287,ライオンズマンション自由が丘第2,1983
31288,立川サニーハイツ,1983
31289,ファミール第２八王子,1983
31290,ジュネスかむろ坂,1983
31291,ヴェラハイツ石神井台,1983
31292,サンライズ板橋本町,1983
31293,ハイラーク木場,1983
31294,ヨーコーハイツ,1983
31295,グランドール荻窪,1983
31296,ベルハイム大森,1983
31297,メゾン・ド・ポルシュ,1983
31298,フローラハイツ神楽坂,1983
31299,サンハイム竹の塚,1983
31300,中野江原町パークホームズ,1983
31301,ディアプラザ根津,1983
31302,グローリア初穂音羽,1983
31303,経堂ダイカンプラザ２,1983
31304,大森ハイム,1983
31305,庚申ビルディング,1983
31306,メゾン第２清瀬,1983
31307,ニューハイツ芝公園,1983
31308,ワコー石神井公園マンション,1983
31309,ベルグリーン錦糸町,1983
31310,パークサイド町田,1983
